Entry	Entry Name	Protein names	Organism	Organism (ID)
A0A061SPI9	A0A061SPI9_9RHOB	Alkane 1-monooxygenase	Sulfitobacter mediterraneus	83219
A0A061SPM3	A0A061SPM3_9RHOB	Alkane 1-monooxygenase	Sulfitobacter mediterraneus	83219
A0A064CE24	A0A064CE24_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium aromaticivorans JS19b1 = JCM 16368	1440774
A0A066TQ18	A0A066TQ18_9PSEU	Alkane 1-monooxygenase	Amycolatopsis rifamycinica	287986
A0A066U0J8	A0A066U0J8_9PSEU	Alkane 1-monooxygenase	Amycolatopsis rifamycinica	287986
A0A066UHU1	A0A066UHU1_9PSEU	Alkane 1-monooxygenase	Amycolatopsis rifamycinica	287986
A0A068SVA1	A0A068SVA1_NEOGA	Alkylated DNA repair protein AlkB	Neorhizobium galegae bv. orientalis str. HAMBI 540	1028800
A0A068TD38	A0A068TD38_NEOGA	Alkylated DNA repair protein AlkB	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	1028801
A0A069Q0G8	A0A069Q0G8_PSEAI	Alkane 1-monooxygenase (EC 1.14.15.3)	Pseudomonas aeruginosa	287
A0A071LF56	A0A071LF56_PSEAI	Alkane 1-monooxygenase (EC 1.14.15.3)	Pseudomonas aeruginosa	287
A0A071MFP5	A0A071MFP5_9BURK	Alkane 1-monooxygenase	Burkholderia cenocepacia	95486
A0A071MGX3	A0A071MGX3_9BURK	Alkane 1-monooxygenase	Burkholderia cenocepacia	95486
A0A071MHG8	A0A071MHG8_9BURK	Alkane 1-monooxygenase	Burkholderia cenocepacia	95486
A0A072N1Q0	A0A072N1Q0_9GAMM	Alkane-1 monooxygenase	Marinobacter nitratireducens	1137280
A0A072N3N9	A0A072N3N9_9GAMM	Alkane-1 monooxygenase	Marinobacter nitratireducens	1137280
A0A072N636	A0A072N636_9GAMM	Alkane-1 monooxygenase	Marinobacter nitratireducens	1137280
A0A073BDV2	A0A073BDV2_9PSEU	Alkane 1-monooxygenase	Saccharopolyspora rectivirgula	28042
A0A073IL08	A0A073IL08_9RHOB	Alkane 1-monooxygenase	Sulfitobacter donghicola DSW-25 = KCTC 12864 = JCM 14565	1300350
A0A073JHS7	A0A073JHS7_9RHOB	Alkane 1-monooxygenase	Pseudosulfitobacter pseudonitzschiae	1402135
A0A074TBI7	A0A074TBI7_9RHOB	Alkane 1-monooxygenase	Thioclava dalianensis	1185766
A0A074TKD4	A0A074TKD4_9RHOB	Alkane 1-monooxygenase	Thioclava dalianensis	1185766
A0A074TL35	A0A074TL35_9RHOB	Alkane 1-monooxygenase	Thioclava dalianensis	1185766
A0A075FFZ9	A0A075FFZ9_9EURY	Alkane-1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote AD1000_01_G07	1457698
A0A075FZV8	A0A075FZV8_9EURY	Alkane 1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote AD1000_55_D10	1457785
A0A075G4K9	A0A075G4K9_9EURY	Alkane 1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote AD1000_87_G01	1457818
A0A075GCF8	A0A075GCF8_9EURY	Alkane 1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote KM3_13_G12	1457874
A0A075GPR4	A0A075GPR4_9EURY	Alkane 1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote KM3_189_C01	1457954
A0A075H0P6	A0A075H0P6_9EURY	Alkane 1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote KM3_41_A09	1456445
A0A075HII2	A0A075HII2_9EURY	Alkane 1-monooxygenase (EC 1.14.15.3)	uncultured marine group II/III euryarchaeote KM3_66_F08	1456482
A0A075JIQ2	A0A075JIQ2_9MICO	Alkane 1-monooxygenase	Dermacoccus nishinomiyaensis	1274
A0A075UKY8	A0A075UKY8_9PSEU	Alkylated DNA repair protein	Amycolatopsis japonica	208439
A0A076ETS4	A0A076ETS4_RHOOP	Alkane 1-monooxygenase	Rhodococcus opacus (Nocardia opaca)	37919
A0A076ETW5	A0A076ETW5_RHOOP	Alkane 1-monooxygenase	Rhodococcus opacus (Nocardia opaca)	37919
A0A076EXU7	A0A076EXU7_RHOOP	Alkane 1-monooxygenase (LLM class flavin-dependent oxidoreductase (EC 1.-.-.-)) (Luciferase-like monooxygenase)	Rhodococcus opacus (Nocardia opaca)	37919
A0A076EYD1	A0A076EYD1_RHOOP	Alkane 1-monooxygenase	Rhodococcus opacus (Nocardia opaca)	37919
A0A076NQT7	A0A076NQT7_9CORY	Alkanal monooxygenase subunit alpha (EC 1.14.13.107) (Alkane 1-monooxygenase)	Corynebacterium imitans	156978
A0A077D5P1	A0A077D5P1_9MYCO	Transmembrane alkane 1-monooxygenase	Mycobacterium sp. AGs10	1538650
A0A077HLW3	A0A077HLW3_9CORY	Alkane 1-monooxygenase	Corynebacterium ureicelerivorans	401472
A0A077HP95	A0A077HP95_9CORY	Alkane 1-monooxygenase	Corynebacterium ureicelerivorans	401472
A0A077ZTT9	A0A077ZTT9_STYLE	Alkane 1-monooxygenase	Stylonychia lemnae (Ciliate)	5949
A0A078A4X8	A0A078A4X8_STYLE	Alkane 1-monooxygenase	Stylonychia lemnae (Ciliate)	5949
A0A078AP09	A0A078AP09_STYLE	Alkane 1-monooxygenase	Stylonychia lemnae (Ciliate)	5949
A0A081D769	A0A081D769_NONUL	Alkane-1 monooxygenase (EC 1.14.15.3)	Nonlabens ulvanivorans (Persicivirga ulvanivorans)	906888
A0A081P2F6	A0A081P2F6_9BACL	Alkane 1-monooxygenase	Paenibacillus tyrfis	1501230
A0A081XPM1	A0A081XPM1_STRTO	Alkane 1-monooxygenase	Streptomyces toyocaensis	55952
A0A081XY03	A0A081XY03_STRTO	Alkane 1-monooxygenase	Streptomyces toyocaensis	55952
A0A084INE0	A0A084INE0_SALHC	Alkane 1-monooxygenase	Salinisphaera hydrothermalis (strain C41B8)	1304275
A0A084JU09	A0A084JU09_NONUL	Alkane 1-monooxygenase (Fatty acid desaturase)	Nonlabens ulvanivorans (Persicivirga ulvanivorans)	906888
A0A085TST7	A0A085TST7_9RHOB	Alkane 1-monooxygenase	Thioclava atlantica	1317124
A0A085TVH9	A0A085TVH9_9RHOB	Alkane 1-monooxygenase	Thioclava atlantica	1317124
A0A085ZEQ8	A0A085ZEQ8_9FLAO	Alkane 1-monooxygenase	Flavobacterium reichenbachii	362418
A0A086BL64	A0A086BL64_9FLAO	Alkane 1-monooxygenase	Chryseobacterium piperi	558152
A0A086MXN3	A0A086MXN3_9ACTN	Alkane 1-monooxygenase	Streptomyces mutabilis	67332
A0A086XQV8	A0A086XQV8_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter enshiensis	1105367
A0A086Y2W4	A0A086Y2W4_9RHOB	Alkane 1-monooxygenase	Haematobacter massiliensis	195105
A0A086Y3W7	A0A086Y3W7_9RHOB	Alkane 1-monooxygenase	Paenirhodobacter enshiensis	1105367
A0A086Y5P8	A0A086Y5P8_9RHOB	Alkane 1-monooxygenase	Haematobacter massiliensis	195105
A0A087M392	A0A087M392_9HYPH	Alkane 1-monooxygenase	Devosia riboflavina	46914
A0A087M629	A0A087M629_9HYPH	Alkane 1-monooxygenase	Devosia riboflavina	46914
A0A089L637	A0A089L637_PAEBO	Alkane 1-monooxygenase	Paenibacillus borealis	160799
A0A089NEX1	A0A089NEX1_9BACL	Alkane 1-monooxygenase	Paenibacillus graminis	189425
A0A089PZH5	A0A089PZH5_9ENTR	Alkane 1-monooxygenase	Cedecea neteri	158822
A0A089Q2T5	A0A089Q2T5_9ENTR	Alkane 1-monooxygenase	Cedecea neteri	158822
A0A090Q6L5	A0A090Q6L5_NONUL	Alkane-1 monooxygenase (EC 1.14.15.3)	Nonlabens ulvanivorans (Persicivirga ulvanivorans)	906888
A0A090QK69	A0A090QK69_9FLAO	Alkane-1 monooxygenase (EC 1.14.15.3)	Nonlabens tegetincola	323273
A0A090WAA7	A0A090WAA7_NONUL	Alkane-1 monooxygenase (EC 1.14.15.3)	Nonlabens ulvanivorans (Persicivirga ulvanivorans)	906888
A0A090WEU6	A0A090WEU6_NONUL	Alkane-1 monooxygenase (EC 1.14.15.3)	Nonlabens ulvanivorans (Persicivirga ulvanivorans)	906888
A0A093RVZ8	A0A093RVZ8_9GAMM	Alkane 1-monooxygenase	Pectobacterium betavasculorum	55207
A0A093UH36	A0A093UH36_9GAMM	Alkane 1-monooxygenase	Pectobacterium betavasculorum	55207
A0A095SKP0	A0A095SKP0_9GAMM	Alkane 1-monooxygenase	Alcanivorax nanhaiticus	1177154
A0A095T912	A0A095T912_9GAMM	Alkane 1-monooxygenase	Tatumella morbirosei	642227
A0A095T9R1	A0A095T9R1_BURPE	Alkane 1-monooxygenase (Fatty acid desaturase family protein)	Burkholderia pseudomallei (Pseudomonas pseudomallei)	28450
A0A095TS77	A0A095TS77_9GAMM	Alkane 1-monooxygenase	Alcanivorax nanhaiticus	1177154
A0A095TUC5	A0A095TUC5_9GAMM	Alkane 1-monooxygenase	Alcanivorax nanhaiticus	1177154
A0A095UJH7	A0A095UJH7_9GAMM	Alkane-1 monooxygenase	Alcanivorax nanhaiticus	1177154
A0A095Y4S3	A0A095Y4S3_9CORY	Alkane 1-monooxygenase	Corynebacterium freneyi DNF00450	1287475
A0A095ZCH8	A0A095ZCH8_9CORY	Alkane 1-monooxygenase	Corynebacterium freneyi DNF00450	1287475
A0A096A6W6	A0A096A6W6_9CORY	Alkane 1-monooxygenase	Corynebacterium freneyi DNF00450	1287475
A0A096AH00	A0A096AH00_9MICC	Alkane 1-monooxygenase	Pseudoglutamicibacter albus DNF00011	1401063
A0A097BPW7	A0A097BPW7_PSEAI	Alkane-1-monooxygenase 2	Pseudomonas aeruginosa	287
A0A097BPZ8	A0A097BPZ8_PSEAI	Alkane-1-monooxygenase 1	Pseudomonas aeruginosa	287
A0A097ECV9	A0A097ECV9_9SPHN	Alkane 1-monooxygenase	Sphingomonas taxi	1549858
A0A097IHK8	A0A097IHK8_9CORY	Alkane 1-monooxygenase	Corynebacterium doosanense CAU 212 = DSM 45436	558173
A0A097IIG9	A0A097IIG9_9CORY	Alkane 1-monooxygenase	Corynebacterium doosanense CAU 212 = DSM 45436	558173
A0A098BFN3	A0A098BFN3_9NOCA	Alkane 1-monooxygenase 1 (EC 1.14.15.3)	Rhodococcus ruber	1830
A0A098BST3	A0A098BST3_9NOCA	Alkane 1-monooxygenase (EC 1.14.15.3)	Rhodococcus ruber	1830
A0A098SFJ9	A0A098SFJ9_ACIBA	Alpha-ketoglutarate-dependent dioxygenase AlkB (DNA repair system)	Acinetobacter baumannii	470
A0A098Y4G1	A0A098Y4G1_9ACTN	Alkane 1-monooxygenase	Modestobacter caceresii	1522368
A0A098Y8G2	A0A098Y8G2_9ACTN	Alkane 1-monooxygenase	Modestobacter caceresii	1522368
A0A099CVF7	A0A099CVF7_9GAMM	Alkane 1-monooxygenase (EC 1.14.15.3)	Oleiagrimonas soli	1543381
A0A099D5S6	A0A099D5S6_9ACTN	Alkane 1-monooxygenase (Luciferase family oxidoreductase)	Actinopolyspora erythraea	414996
A0A099ETA4	A0A099ETA4_9RHOB	Alkane 1-monooxygenase	Paracoccus sphaerophysae	690417
A0A099F177	A0A099F177_9RHOB	Alkane 1-monooxygenase	Paracoccus halophilus	376733
A0A099F6W3	A0A099F6W3_9RHOB	Alkane 1-monooxygenase (Flavin-dependent oxidoreductase, luciferase family (Includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase))	Paracoccus halophilus	376733
A0A099G317	A0A099G317_9RHOB	Alkane 1-monooxygenase	Paracoccus sanguinis	1545044
A0A099GH91	A0A099GH91_9RHOB	Alkane 1-monooxygenase	Paracoccus sanguinis	1545044
A0A099J2L8	A0A099J2L8_9MICO	Alkane 1-monooxygenase (Luciferase family oxidoreductase group 1)	Cryobacterium roopkundense	1001240
A0A099JQF3	A0A099JQF3_9MICO	Alkane 1-monooxygenase	Cryobacterium roopkundense	1001240
A0A099W2C3	A0A099W2C3_9LIST	Alkane 1-monooxygenase	Listeria booriae	1552123
A0A0A0BFL8	A0A0A0BFL8_9GAMM	Alkane-1 monooxygenase (EC 1.14.15.3)	Methylophaga thiooxydans	392484
A0A0A0D527	A0A0A0D527_9PROT	Alkane 1-monooxygenase	Inquilinus limosus MP06	1398085
A0A0A0D8W4	A0A0A0D8W4_9PROT	Alkane 1-monooxygenase	Inquilinus limosus MP06	1398085
A0A0A0EHE7	A0A0A0EHE7_9RHOB	Alkane 1-monooxygenase	Pseudooceanicola atlanticus	1461694
A0A0A0EJJ8	A0A0A0EJJ8_9RHOB	Alkane 1-monooxygenase	Pseudooceanicola atlanticus	1461694
A0A0A0EK92	A0A0A0EK92_9RHOB	Alkane 1-monooxygenase	Pseudooceanicola atlanticus	1461694
A0A0A0HJG4	A0A0A0HJG4_9RHOB	Alkane 1-monooxygenase (EC 1.14.15.3)	Roseovarius mucosus DSM 17069	1288298
A0A0A0HN64	A0A0A0HN64_9RHOB	Alkane 1-monooxygenase (EC 1.14.15.3)	Roseovarius mucosus DSM 17069	1288298
A0A0A0JAP9	A0A0A0JAP9_9MICO	Alkane 1-monooxygenase	Knoellia sinensis KCTC 19936	1385520
A0A0A0JJF2	A0A0A0JJF2_9MICO	Alkane 1-monooxygenase	Knoellia subterranea KCTC 19937	1385521
A0A0A0JJW7	A0A0A0JJW7_9MICO	Alkane 1-monooxygenase	Knoellia subterranea KCTC 19937	1385521
A0A0A0YML7	A0A0A0YML7_9NOCA	Alkane 1-monooxygenase (EC 1.14.15.3)	Rhodococcus ruber	1830
A0A0A1DEU0	A0A0A1DEU0_NOCSI	Alkane-1 monooxygenase (EC 1.14.15.3)	Nocardioides simplex (Arthrobacter simplex)	2045
A0A0A1F6S7	A0A0A1F6S7_9BURK	Alkylated DNA repair protein AlkB	Collimonas arenae	279058
A0A0A1FKG5	A0A0A1FKG5_9BURK	Alkane-1 monooxygenase (EC 1.14.15.3)	Collimonas arenae	279058
A0A0A1YEC3	A0A0A1YEC3_9PSED	Alkane 1-monooxygenase	Pseudomonas taeanensis MS-3	1395571
A0A0A1YJJ2	A0A0A1YJJ2_9PSED	Alkane 1-monooxygenase	Pseudomonas taeanensis MS-3	1395571
A0A0A1Z3V5	A0A0A1Z3V5_PSEFL	Alkane 1-monooxygenase	Pseudomonas fluorescens LMG 5329	1324332
A0A0A2DGG5	A0A0A2DGG5_9CORY	Alkane 1-monooxygenase	Corynebacterium auriscanis	99807
A0A0A2MI06	A0A0A2MI06_9FLAO	Alkane 1-monooxygenase	Flavobacterium subsaxonicum WB 4.1-42 = DSM 21790	1121898
A0A0A2T8L5	A0A0A2T8L5_9GAMM	Alkane 1-monooxygenase	Legionella norrlandica	1498499
A0A0A3J712	A0A0A3J712_9BACL	Alkane 1-monooxygenase	Ureibacillus massiliensis 4400831 = CIP 108448 = CCUG 49529	1211035
A0A0A3XV93	A0A0A3XV93_BRAJP	Alkane 1-monooxygenase	Bradyrhizobium japonicum	375
A0A0A3YYI2	A0A0A3YYI2_9GAMM	Alkane 1-monooxygenase	Erwinia typographi	371042
A0A0A3Z4C2	A0A0A3Z4C2_BRAJP	Alkane 1-monooxygenase	Bradyrhizobium japonicum	375
A0A0A3Z8L0	A0A0A3Z8L0_9GAMM	Alkane 1-monooxygenase	Erwinia typographi	371042
A0A0A6UP58	A0A0A6UP58_ACTUT	Alkane 1-monooxygenase	Actinoplanes utahensis	1869
A0A0A6VPH1	A0A0A6VPH1_KOCRO	Alkane 1-monooxygenase	Kocuria rosea subsp. polaris	136273
A0A0A6VR76	A0A0A6VR76_KOCRO	Alkane 1-monooxygenase	Kocuria rosea subsp. polaris	136273
A0A0A7PNT6	A0A0A7PNT6_9SPHN	Alkane 1-monooxygenase (EC 1.14.15.3)	Sphingopyxis fribergensis	1515612
A0A0A8K451	A0A0A8K451_9HYPH	Alkane-1 monooxygenase (EC 1.14.15.3)	Methyloceanibacter caenitepidi	1384459
A0A0A8UU41	A0A0A8UU41_LEGHA	Alkane 1-monooxygenase 1 (EC 1.14.15.3)	Legionella hackeliae	449
A0A0A8XC21	A0A0A8XC21_SPHSA	Alkane 1-monooxygenase (Alkane monooxygenase)	Sphingobium fuliginis (strain ATCC 27551)	336203
A0A0A9ZC30	A0A0A9ZC30_LYGHE	Alpha-ketoglutarate-dependent dioxygenase alkB	Lygus hesperus (Western plant bug)	30085
A0A0B0D858	A0A0B0D858_9MICC	Alkane 1-monooxygenase	Kocuria marina	223184
A0A0B0DF60	A0A0B0DF60_9MICC	Alkane 1-monooxygenase	Kocuria marina	223184
A0A0B0MJQ3	A0A0B0MJQ3_GOSAR	Alkane 1-monooxygenase	Gossypium arboreum (Tree cotton) (Gossypium nanking)	29729
A0A0B1Q3L5	A0A0B1Q3L5_9HYPH	Alkane 1-monooxygenase	Aureimonas altamirensis	370622
A0A0B1R0U1	A0A0B1R0U1_9GAMM	Alkane 1-monooxygenase	Pantoea rodasii	1076549
A0A0B1R3D0	A0A0B1R3D0_9GAMM	Alkane 1-monooxygenase	Pantoea rodasii	1076549
A0A0B2ABE9	A0A0B2ABE9_9MICO	Alkane 1-monooxygenase	Microbacterium mangrovi	1348253
A0A0B2AJY2	A0A0B2AJY2_9MICC	Alkane 1-monooxygenase	Sinomonas humi	1338436
A0A0B2AMS8	A0A0B2AMS8_9MICC	Alkane 1-monooxygenase	Sinomonas humi	1338436
A0A0B2UE51	A0A0B2UE51_9GAMM	Alkane 1-monooxygenase	Acinetobacter oleivorans	1148157
A0A0B4CU14	A0A0B4CU14_9MICO	Alkane 1-monooxygenase	Microbacterium hominis	162426
A0A0B4DEX3	A0A0B4DEX3_PSEPS	Alkane 1-monooxygenase	Pseudarthrobacter phenanthrenivorans (Arthrobacter phenanthrenivorans)	361575
A0A0B4DJ33	A0A0B4DJ33_PSEPS	Alkane 1-monooxygenase	Pseudarthrobacter phenanthrenivorans (Arthrobacter phenanthrenivorans)	361575
A0A0B4WYK7	A0A0B4WYK7_9HYPH	2OG-Fe(II) oxygenase AlkB	Rhizobium gallicum bv. gallicum R602sp	1041138
A0A0B4XPK1	A0A0B4XPK1_9GAMM	Alkane 1-monooxygenase	Isoalcanivorax pacificus W11-5	391936
A0A0B5CMI3	A0A0B5CMI3_9NOCA	Alkane monooxygenase	Rhodococcus sp. RP-11	1538607
A0A0B5CSJ7	A0A0B5CSJ7_9NOCA	Alkane monooxygenase (EC 1.14.15.3)	Rhodococcus sp. TPH-S8	1601804
A0A0B5DH67	A0A0B5DH67_9ACTN	Alkane 1-monooxygenase (LLM class flavin-dependent oxidoreductase)	Streptomyces nodosus	40318
A0A0B5DPI4	A0A0B5DPI4_9RHOB	Alkane 1-monooxygenase	Celeribacter indicus	1208324
A0A0B5DWK9	A0A0B5DWK9_9RHOB	Alkane 1-monooxygenase	Celeribacter indicus	1208324
A0A0B5DZ01	A0A0B5DZ01_9RHOB	Alkane 1-monooxygenase	Celeribacter indicus	1208324
A0A0B5EPT6	A0A0B5EPT6_STRA4	Alkane 1-monooxygenase	Streptomyces albus (strain ATCC 21838 / DSM 41398 / FERM P-419 / JCM 4703 / NBRC 107858)	1081613
A0A0B5IC02	A0A0B5IC02_9ACTN	Alkane 1-monooxygenase	Streptomyces vietnamensis	362257
A0A0B5IG45	A0A0B5IG45_9ACTN	Alkane 1-monooxygenase	Streptomyces vietnamensis	362257
A0A0B9A8Z9	A0A0B9A8Z9_BRELN	Alkane 1-monooxygenase (Luciferase family protein)	Brevibacterium linens	1703
A0A0C1ITS2	A0A0C1ITS2_9BACT	Alkane 1-monooxygenase	Flavihumibacter solisilvae	1349421
A0A0C1YR63	A0A0C1YR63_9BURK	Alkane 1-monooxygenase	Noviherbaspirillum autotrophicum	709839
A0A0C1Z2Y2	A0A0C1Z2Y2_9BACT	Alkane-1 monooxygenase	Enhygromyxa salina	215803
A0A0C2FE74	A0A0C2FE74_9ACTN	Alkane 1-monooxygenase	Streptomonospora alba	183763
A0A0C2IM26	A0A0C2IM26_9PSED	BatV, batumin synthesis operon, alkane-1 monooxygenase	Pseudomonas batumici	226910
A0A0C2J890	A0A0C2J890_9ACTN	Alkane 1-monooxygenase	Streptomonospora alba	183763
A0A0C5BFN6	A0A0C5BFN6_9MICO	Alkane 1-monooxygenase (LLM class flavin-dependent oxidoreductase)	Rathayibacter toxicus	145458
A0A0C5FUV9	A0A0C5FUV9_9ACTN	Alkane 1-monooxygenase	Streptomyces cyaneogriseus subsp. noncyanogenus	477245
A0A0C6FKF2	A0A0C6FKF2_9HYPH	Dioxygenase	Methylobacterium aquaticum	270351
A0A0C6PC10	A0A0C6PC10_BORBO	Alkylated DNA repair protein	Bordetella bronchiseptica 253	568707
A0A0D0GLZ2	A0A0D0GLZ2_9SPHI	Alkane 1-monooxygenase	Pedobacter lusitanus	1503925
A0A0D0H3Q4	A0A0D0H3Q4_9MICO	Alkane 1-monooxygenase	Leucobacter komagatae	55969
A0A0D0H675	A0A0D0H675_9MICO	Alkane 1-monooxygenase	Leucobacter komagatae	55969
A0A0D0L248	A0A0D0L248_AGRTU	Alkane 1-monooxygenase	Agrobacterium tumefaciens	358
A0A0D0N7X3	A0A0D0N7X3_KITGR	Alkane 1-monooxygenase	Kitasatospora griseola (Streptomyces griseolosporeus)	2064
A0A0D0PII3	A0A0D0PII3_9RHOB	Alkane 1-monooxygenase (EC 1.14.15.3)	Wenxinia marina DSM 24838	1123501
A0A0D0X3U5	A0A0D0X3U5_9ACTN	Alkane 1-monooxygenase	Micromonospora haikouensis	686309
A0A0D1JVA0	A0A0D1JVA0_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium llatzerense	280871
A0A0D1L0D7	A0A0D1L0D7_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium llatzerense	280871
A0A0D1LRF7	A0A0D1LRF7_9MYCO	Alkane 1-monooxygenase	Mycolicibacterium llatzerense	280871
A0A0D2U243	A0A0D2U243_CAPO3	Alkane-1 monooxygenase	Capsaspora owczarzaki (strain ATCC 30864)	595528
A0A0D3N9R2	A0A0D3N9R2_RHOER	Alkane 1-monooxygenase (Alkane monooxygenase 3)	Rhodococcus erythropolis (Arthrobacter picolinophilus)	1833
A0A0D4C3H1	A0A0D4C3H1_9MICC	Alkane 1-monooxygenase	Psychromicrobium lacuslunae	1618207
A0A0D5CF09	A0A0D5CF09_9MICO	Alkane 1-monooxygenase	Clavibacter michiganensis subsp. insidiosus	33014
A0A0D5CIN9	A0A0D5CIN9_9MICO	Alkane 1-monooxygenase (LLM class flavin-dependent oxidoreductase)	Clavibacter michiganensis subsp. insidiosus	33014
A0A0D5LUR6	A0A0D5LUR6_MAREN	Alkane 1-monooxygenase	Martelella endophytica	1486262
A0A0D5NEV1	A0A0D5NEV1_9BACL	Alkane 1-monooxygenase	Paenibacillus beijingensis	1126833
A0A0D5YJ45	A0A0D5YJ45_ACIBA	Alkane 1-monooxygenase	Acinetobacter baumannii	470
A0A0D5YSX7	A0A0D5YSX7_9FLAO	Alkane-1 monooxygenase (Alkane omega-hydroxylase)	Flagellimonas lutaonensis	516051
A0A0D7X4L2	A0A0D7X4L2_9BACL	Alkane 1-monooxygenase	Paenibacillus terrae	159743
A0A0D8BN74	A0A0D8BN74_9ACTN	Alkane 1-monooxygenase (EC 1.14.15.3)	Frankia torreyi	1856
A0A0E1W6T6	A0A0E1W6T6_BURPE	Alkane-1 monooxygenase (EC 1.14.15.3)	Burkholderia pseudomallei 1710a	320371
A0A0E3WBM7	A0A0E3WBM7_MYCLN	Transmembrane alkane 1-monooxygenase AlkB	Mycobacterium lentiflavum	141349
A0A0F0GQM7	A0A0F0GQM7_LENAE	Alkane 1-monooxygenase	Lentzea aerocolonigenes (Lechevalieria aerocolonigenes) (Saccharothrix aerocolonigenes)	68170
A0A0F0H056	A0A0F0H056_LENAE	Alkane 1-monooxygenase	Lentzea aerocolonigenes (Lechevalieria aerocolonigenes) (Saccharothrix aerocolonigenes)	68170
A0A0F1B6D0	A0A0F1B6D0_9ENTR	Alkane 1-monooxygenase	Enterobacter sichuanensis	2071710
A0A0F1BC44	A0A0F1BC44_9ENTR	Alkane 1-monooxygenase	Enterobacter sichuanensis	2071710
A0A0F2TIK2	A0A0F2TIK2_STRR3	Alkane 1-monooxygenase	Streptomyces rubellomurinus (strain ATCC 31215)	359131
A0A0F3KQT1	A0A0F3KQT1_9GAMM	Alkane 1-monooxygenase	Luteibacter yeojuensis	345309
A0A0F4ISX1	A0A0F4ISX1_9ACTN	Alkane 1-monooxygenase	Streptomyces katrae	68223
A0A0F5JYV5	A0A0F5JYV5_9BURK	Alkane 1-monooxygenase	Robbsia andropogonis	28092
A0A0F5L8G3	A0A0F5L8G3_9HYPH	Alkane 1-monooxygenase	Devosia soli	361041
A0A0F5MX38	A0A0F5MX38_9MYCO	Alkane 1-monooxygenase	Mycolicibacter arupensis	342002
A0A0F5NFI8	A0A0F5NFI8_9MYCO	Alkane 1-monooxygenase	Mycobacterium nebraskense	244292
A0A0F5PR59	A0A0F5PR59_9HYPH	Alkane 1-monooxygenase (Luciferase family oxidoreductase, group 1)	Devosia psychrophila	728005
A0A0F5Q1D9	A0A0F5Q1D9_9HYPH	Alkane 1-monooxygenase (Flavin-dependent oxidoreductase, luciferase family (Includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase))	Devosia psychrophila	728005
A0A0F5Q6U9	A0A0F5Q6U9_9HYPH	Alkane 1-monooxygenase	Devosia epidermidihirudinis	1293439
A0A0F5QAB2	A0A0F5QAB2_9HYPH	Alkane 1-monooxygenase	Devosia epidermidihirudinis	1293439
A0A0F6SRJ6	A0A0F6SRJ6_9CORY	Alkane 1-monooxygenase	[Brevibacterium] flavum	92706
A0A0F6SRX1	A0A0F6SRX1_9CORY	Alkane 1-monooxygenase	[Brevibacterium] flavum	92706
A0A0F6TQJ3	A0A0F6TQJ3_9GAMM	Alkane 1-monooxygenase	Kangiella geojedonensis	914150
A0A0F6Z7M3	A0A0F6Z7M3_9CORY	Alkane 1-monooxygenase	[Brevibacterium] flavum	92706
A0A0F7JPV6	A0A0F7JPV6_9DEIO	Alkane 1-monooxygenase	Deinococcus soli (ex Cha et al. 2016)	1309411
A0A0F8AVQ6	A0A0F8AVQ6_9EURY	Alkane 1-monooxygenase	Halorubrum saccharovorum	2248
A0A0F8BGR7	A0A0F8BGR7_9EURY	Alkane 1-monooxygenase	Halorubrum saccharovorum	2248
A0A0G3BDL9	A0A0G3BDL9_9BURK	Alkane 1-monooxygenase	Caldimonas brevitalea	413882
A0A0G3SUB5	A0A0G3SUB5_SERMA	Alkane 1-monooxygenase (LLM class flavin-dependent oxidoreductase)	Serratia marcescens	615
A0A0G4QPP9	A0A0G4QPP9_ACIBA	Alkane 1-monooxygenase (Terminal alkane-1-monooxygenase (EC 1.14.15.3))	Acinetobacter baumannii	470
A0A0H0AG54	A0A0H0AG54_ENTAS	Alkane 1-monooxygenase (LLM class flavin-dependent oxidoreductase (EC 1.-.-.-))	Enterobacter asburiae	61645
A0A0H1RBN0	A0A0H1RBN0_9HYPH	Alkane 1-monooxygenase	Microvirga vignae	1225564
A0A0H2WK70	A0A0H2WK70_BURMA	Alkane-1 monooxygenase (EC 1.14.15.3)	Burkholderia mallei (strain ATCC 23344)	243160
A0A0H2XLU3	A0A0H2XLU3_BURO1	Alkane 1-monooxygenase (EC 1.14.15.3)	Burkholderia orbicola (strain AU 1054)	331271
A0A0H2Z984	A0A0H2Z984_PSEAB	Alkane-1-monooxygenase 2	Pseudomonas aeruginosa (strain UCBPP-PA14)	208963
